index, frame, sample, time, raw[0], cal[0]
486,76,4,0.608571,1926,-2.01945
487,76,5,0.609821,1927,-2.00437
488,76,6,0.611071,1926,-2.01945
489,76,7,0.61232,1927,-2.00437
490,77,0,0.61357,1927,-2.00437
491,77,1,0.61482,1927,-2.00437
492,77,2,0.616069,1927,-2.00437
493,77,3,0.617319,1927,-2.00437
494,77,4,0.618568,1927,-2.00437
495,77,5,0.619818,1927,-2.00437
496,77,6,0.621068,1927,-2.00437
497,77,7,0.622317,1927,-2.00437
498,77,8,0.623567,1927,-2.00437
499,77,9,0.624817,1927,-2.00437
500,78,0,0.626066,1927,-2.00437
501,78,1,0.627316,1927,-2.00437
502,78,2,0.628565,1927,-2.00437
503,78,3,0.629815,1927,-2.00437
504,78,4,0.631065,1927,-2.00437
505,78,5,0.632314,1927,-2.00437
506,79,0,0.633564,1927,-2.00437
507,79,1,0.634814,1927,-2.00437
508,79,2,0.636063,1927,-2.00437
509,79,3,0.637313,1928,-1.98929
510,79,4,0.638563,1927,-2.00437
511,79,5,0.639812,1928,-1.98929
512,79,6,0.641062,1927,-2.00437
513,79,7,0.642311,1927,-2.00437
514,80,0,0.643561,1927,-2.00437
515,80,1,0.644811,1927,-2.00437
516,80,2,0.64606,1927,-2.00437
517,80,3,0.64731,1927,-2.00437
518,80,4,0.64856,1927,-2.00437
519,80,5,0.649809,1928,-1.98929
520,80,6,0.651059,1927,-2.00437
521,80,7,0.652309,1927,-2.00437
522,81,0,0.653558,1927,-2.00437
523,81,1,0.654808,1928,-1.98929
524,81,2,0.656057,1927,-2.00437
525,81,3,0.657307,1927,-2.00437
526,81,4,0.658557,1928,-1.98929
527,81,5,0.659806,1927,-2.00437
528,81,6,0.661056,1927,-2.00437
529,81,7,0.662306,1927,-2.00437
530,82,0,0.663555,1927,-2.00437
531,82,1,0.664805,1927,-2.00437
532,82,2,0.666054,1927,-2.00437
533,82,3,0.667304,1928,-1.98929
534,82,4,0.668554,1927,-2.00437
535,82,5,0.669803,1928,-1.98929
536,82,6,0.671053,1927,-2.00437
537,82,7,0.672303,1928,-1.98929
538,83,0,0.673552,1927,-2.00437
539,83,1,0.674802,1927,-2.00437
540,83,2,0.676052,1927,-2.00437
541,83,3,0.677301,1927,-2.00437
542,83,4,0.678551,1927,-2.00437
543,83,5,0.6798,1927,-2.00437
544,83,6,0.68105,1927,-2.00437
545,83,7,0.6823,1928,-1.98929
546,84,0,0.683549,1928,-1.98929
547,84,1,0.684799,1927,-2.00437
548,84,2,0.686049,1927,-2.00437
549,84,3,0.687298,1928,-1.98929
550,84,4,0.688548,1927,-2.00437
551,84,5,0.689798,1927,-2.00437
552,84,6,0.691047,1927,-2.00437
553,84,7,0.692297,1927,-2.00437
554,85,0,0.693546,1927,-2.00437
555,85,1,0.694796,1927,-2.00437
556,85,2,0.696046,1927,-2.00437
557,85,3,0.697295,1928,-1.98929
558,85,4,0.698545,1927,-2.00437
559,85,5,0.699795,1927,-2.00437
560,85,6,0.701044,1927,-2.00437
561,85,7,0.702294,1927,-2.00437
562,86,0,0.703543,1927,-2.00437
563,86,1,0.704793,1927,-2.00437
564,86,2,0.706043,1927,-2.00437
565,86,3,0.707292,1927,-2.00437
566,86,4,0.708542,1927,-2.00437
567,86,5,0.709792,1927,-2.00437
568,86,6,0.711041,1927,-2.00437
569,86,7,0.712291,1927,-2.00437
570,87,0,0.713541,1927,-2.00437
571,87,1,0.71479,1927,-2.00437
572,87,2,0.71604,1926,-2.01945
573,87,3,0.717289,1927,-2.00437
574,87,4,0.718539,1927,-2.00437
575,87,5,0.719789,1927,-2.00437
576,87,6,0.721038,1927,-2.00437
577,87,7,0.722288,1927,-2.00437
578,88,0,0.723538,1927,-2.00437
579,88,1,0.724787,1927,-2.00437
580,88,2,0.726037,1927,-2.00437
581,88,3,0.727287,1927,-2.00437
582,88,4,0.728536,1927,-2.00437
583,88,5,0.729786,1927,-2.00437
584,88,6,0.731035,1927,-2.00437
585,88,7,0.732285,1928,-1.98929
586,89,0,0.733535,1927,-2.00437
587,89,1,0.734784,1928,-1.98929
588,89,2,0.736034,1927,-2.00437
589,89,3,0.737284,1927,-2.00437
590,89,4,0.738533,1927,-2.00437
591,89,5,0.739783,1928,-1.98929
592,89,6,0.741032,1927,-2.00437
593,89,7,0.742282,1928,-1.98929
594,90,0,0.743532,1927,-2.00437
595,90,1,0.744781,1927,-2.00437
596,90,2,0.746031,1927,-2.00437
597,90,3,0.747281,1927,-2.00437
598,90,4,0.74853,1927,-2.00437
599,90,5,0.74978,1927,-2.00437
600,90,6,0.75103,1927,-2.00437
601,90,7,0.752279,1927,-2.00437
602,91,0,0.753529,1927,-2.00437
603,91,1,0.754778,1927,-2.00437
604,91,2,0.756028,1927,-2.00437
605,91,3,0.757278,1927,-2.00437
606,91,4,0.758527,1927,-2.00437
