index, frame, sample, time, raw[0], cal[0]
522,75,2,0.65375,2067,0.106604
523,75,3,0.655,2067,0.106604
524,75,4,0.65625,2067,0.106604
525,75,5,0.6575,2067,0.106604
526,75,6,0.65875,2066,0.0915259
527,75,7,0.66,2067,0.106604
528,76,0,0.66125,2067,0.106604
529,76,1,0.6625,2067,0.106604
530,76,2,0.66375,2067,0.106604
531,76,3,0.665,2067,0.106604
532,76,4,0.66625,2067,0.106604
533,76,5,0.6675,2067,0.106604
534,76,6,0.66875,2067,0.106604
535,76,7,0.67,2067,0.106604
536,77,0,0.67125,2067,0.106604
537,77,1,0.6725,2068,0.121683
538,77,2,0.67375,2067,0.106604
539,77,3,0.675,2067,0.106604
540,77,4,0.67625,2067,0.106604
541,77,5,0.6775,2067,0.106604
542,77,6,0.67875,2067,0.106604
543,77,7,0.68,2067,0.106604
544,78,0,0.68125,2067,0.106604
545,78,1,0.6825,2067,0.106604
546,78,2,0.68375,2067,0.106604
547,78,3,0.685,2067,0.106604
548,78,4,0.68625,2067,0.106604
549,78,5,0.6875,2067,0.106604
550,78,6,0.68875,2067,0.106604
551,78,7,0.69,2068,0.121683
552,79,0,0.69125,2066,0.0915259
553,79,1,0.6925,2067,0.106604
554,79,2,0.69375,2067,0.106604
555,79,3,0.695,2067,0.106604
556,79,4,0.69625,2067,0.106604
557,79,5,0.6975,2067,0.106604
558,79,6,0.69875,2067,0.106604
559,79,7,0.7,2067,0.106604
560,80,0,0.70125,2067,0.106604
561,80,1,0.7025,2067,0.106604
562,80,2,0.70375,2067,0.106604
563,80,3,0.705,2067,0.106604
564,80,4,0.70625,2067,0.106604
565,80,5,0.7075,2067,0.106604
566,80,6,0.70875,2067,0.106604
567,80,7,0.71,2067,0.106604
568,81,0,0.71125,2067,0.106604
569,81,1,0.7125,2067,0.106604
570,81,2,0.71375,2067,0.106604
571,81,3,0.715,2068,0.121683
572,81,4,0.71625,2067,0.106604
573,81,5,0.7175,2067,0.106604
574,81,6,0.71875,2067,0.106604
575,81,7,0.72,2068,0.121683
576,82,0,0.72125,2067,0.106604
577,82,1,0.7225,2067,0.106604
578,82,2,0.72375,2066,0.0915259
579,82,3,0.725,2067,0.106604
580,82,4,0.72625,2067,0.106604
581,82,5,0.7275,2067,0.106604
582,82,6,0.72875,2067,0.106604
583,82,7,0.73,2067,0.106604
584,83,0,0.73125,2067,0.106604
585,83,1,0.7325,2067,0.106604
586,83,2,0.73375,2067,0.106604
587,83,3,0.735,2067,0.106604
588,83,4,0.73625,2067,0.106604
589,83,5,0.7375,2067,0.106604
590,83,6,0.73875,2067,0.106604
591,83,7,0.74,2067,0.106604
592,84,0,0.74125,2067,0.106604
593,84,1,0.7425,2067,0.106604
594,84,2,0.74375,2067,0.106604
595,84,3,0.745,2068,0.121683
596,84,4,0.74625,2067,0.106604
597,84,5,0.7475,2068,0.121683
598,84,6,0.74875,2067,0.106604
599,84,7,0.75,2068,0.121683
600,85,0,0.75125,2067,0.106604
601,85,1,0.7525,2067,0.106604
602,85,2,0.75375,2068,0.121683
603,85,3,0.755,2068,0.121683
604,85,4,0.75625,2068,0.121683
605,85,5,0.7575,2068,0.121683
606,85,6,0.75875,2067,0.106604
607,85,7,0.76,2068,0.121683
608,86,0,0.76125,2067,0.106604
609,86,1,0.7625,2067,0.106604
610,86,2,0.76375,2067,0.106604
611,86,3,0.765,2067,0.106604
612,86,4,0.76625,2067,0.106604
613,86,5,0.7675,2067,0.106604
614,86,6,0.76875,2067,0.106604
615,86,7,0.77,2067,0.106604
