index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
218,37,0,0.273644,-192,0.00835254,-8224,-9.8101,256,0.177933
219,37,1,0.274894,-196,0.00355224,-8216,-9.80042,240,0.158841
220,37,2,0.276143,-216,-0.0204493,-8192,-9.77139,256,0.177933
221,37,3,0.277393,-184,0.0179532,-8224,-9.8101,208,0.120658
222,37,4,0.278642,-184,0.0179532,-8232,-9.81978,276,0.201797
223,37,5,0.279892,-192,0.00835254,-8184,-9.76171,224,0.13975
224,37,6,0.281141,-224,-0.0300499,-8208,-9.79074,260,0.182705
225,37,7,0.282391,-200,-0.00124807,-8208,-9.79074,208,0.120658
226,38,0,0.28364,-192,0.00835254,-8240,-9.82946,256,0.177933
227,38,1,0.28489,-200,-0.00124807,-8176,-9.75203,248,0.168387
228,38,2,0.286139,-176,0.0275538,-8224,-9.8101,264,0.187478
229,38,3,0.287389,-184,0.0179532,-8192,-9.77139,308,0.23998
230,38,4,0.288638,-184,0.0179532,-8248,-9.83914,224,0.13975
231,38,5,0.289888,-176,0.0275538,-8224,-9.8101,264,0.187478
232,38,6,0.291137,-216,-0.0204493,-8240,-9.82946,232,0.149295
233,38,7,0.292387,-164,0.0419547,-8168,-9.74235,264,0.187478
234,39,0,0.293636,-176,0.0275538,-8224,-9.8101,248,0.168387
235,39,1,0.294886,-200,-0.00124807,-8224,-9.8101,264,0.187478
236,39,2,0.296135,-200,-0.00124807,-8216,-9.80042,232,0.149295
237,39,3,0.297385,-184,0.0179532,-8208,-9.79074,284,0.211343
238,39,4,0.298634,-176,0.0275538,-8232,-9.81978,256,0.177933
239,39,5,0.299884,-176,0.0275538,-8240,-9.82946,300,0.230434
240,39,6,0.301133,-200,-0.00124807,-8208,-9.79074,276,0.201797
241,39,7,0.302383,-176,0.0275538,-8216,-9.80042,264,0.187478
242,40,0,0.303632,-176,0.0275538,-8216,-9.80042,248,0.168387
243,40,1,0.304882,-192,0.00835254,-8216,-9.80042,232,0.149295
244,40,2,0.306132,-192,0.00835254,-8208,-9.79074,280,0.20657
245,40,3,0.307381,-192,0.00835254,-8192,-9.77139,232,0.149295
246,40,4,0.308631,-184,0.0179532,-8224,-9.8101,188,0.0967938
247,40,5,0.30988,-208,-0.0108487,-8240,-9.82946,248,0.168387
248,40,6,0.31113,-192,0.00835254,-8248,-9.83914,232,0.149295
249,40,7,0.312379,-184,0.0179532,-8256,-9.84881,216,0.130204
250,41,0,0.313629,-208,-0.0108487,-8184,-9.76171,272,0.197024
251,41,1,0.314878,-192,0.00835254,-8192,-9.77139,248,0.168387
252,41,2,0.316128,-184,0.0179532,-8208,-9.79074,200,0.111112
253,41,3,0.317377,-172,0.0323541,-8200,-9.78107,208,0.120658
254,41,4,0.318627,-208,-0.0108487,-8192,-9.77139,224,0.13975
255,41,5,0.319876,-200,-0.00124807,-8200,-9.78107,232,0.149295
256,41,6,0.321126,-216,-0.0204493,-8184,-9.76171,248,0.168387
257,41,7,0.322375,-192,0.00835254,-8192,-9.77139,308,0.23998
258,42,0,0.323625,-176,0.0275538,-8232,-9.81978,224,0.13975
259,42,1,0.324874,-208,-0.0108487,-8192,-9.77139,232,0.149295
260,42,2,0.326124,-208,-0.0108487,-8216,-9.80042,216,0.130204
261,42,3,0.327373,-232,-0.0396505,-8176,-9.75203,208,0.120658
262,42,4,0.328623,-176,0.0275538,-8248,-9.83914,232,0.149295
263,42,5,0.329872,-200,-0.00124807,-8208,-9.79074,248,0.168387
264,42,6,0.331122,-184,0.0179532,-8192,-9.77139,248,0.168387
265,42,7,0.332371,-224,-0.0300499,-8184,-9.76171,264,0.187478
266,43,0,0.333621,-160,0.046755,-8216,-9.80042,240,0.158841
267,43,1,0.33487,-200,-0.00124807,-8208,-9.79074,240,0.158841
268,43,2,0.33612,-200,-0.00124807,-8240,-9.82946,256,0.177933
269,43,3,0.337369,-216,-0.0204493,-8184,-9.76171,232,0.149295
270,43,4,0.338619,-176,0.0275538,-8192,-9.77139,208,0.120658
271,43,5,0.339868,-224,-0.0300499,-8248,-9.83914,240,0.158841
272,43,6,0.341118,-176,0.0275538,-8224,-9.8101,256,0.177933
273,43,7,0.342368,-192,0.00835254,-8200,-9.78107,224,0.13975
274,44,0,0.343617,-216,-0.0204493,-8192,-9.77139,280,0.20657
275,44,1,0.344867,-160,0.046755,-8224,-9.8101,284,0.211343
276,44,2,0.346116,-232,-0.0396505,-8256,-9.84881,232,0.149295
