index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
338,52,2,0.423376,-200,-0.00124807,-7368,-8.77453,264,0.187478
339,52,3,0.424625,-232,-0.0396505,-7400,-8.81325,308,0.23998
340,52,4,0.425874,-184,0.0179532,-7440,-8.86164,276,0.201797
341,52,5,0.427123,-216,-0.0204493,-7444,-8.86648,248,0.168387
342,52,6,0.428372,-184,0.0179532,-7468,-8.89551,308,0.23998
343,52,7,0.429621,-208,-0.0108487,-7484,-8.91487,224,0.13975
344,53,0,0.430869,-192,0.00835254,-7528,-8.9681,308,0.23998
345,53,1,0.432118,-240,-0.0492511,-7560,-9.00681,256,0.177933
346,53,2,0.433367,-200,-0.00124807,-7508,-8.9439,252,0.17316
347,53,3,0.434616,-208,-0.0108487,-7544,-8.98745,216,0.130204
348,53,4,0.435865,-208,-0.0108487,-7576,-9.02617,232,0.149295
349,53,5,0.437114,-192,0.00835254,-7600,-9.0552,268,0.192251
350,53,6,0.438363,-176,0.0275538,-7624,-9.08424,192,0.101567
351,53,7,0.439612,-224,-0.0300499,-7632,-9.09391,240,0.158841
352,54,0,0.440861,-152,0.0563556,-7656,-9.12295,232,0.149295
353,54,1,0.44211,-168,0.0371544,-7672,-9.14231,264,0.187478
354,54,2,0.443358,-164,0.0419547,-7696,-9.17134,188,0.0967938
355,54,3,0.444607,-216,-0.0204493,-7728,-9.21005,248,0.168387
356,54,4,0.445856,-192,0.00835254,-7768,-9.25844,288,0.216116
357,54,5,0.447105,-168,0.0371544,-7772,-9.26328,208,0.120658
358,54,6,0.448354,-184,0.0179532,-7784,-9.2778,232,0.149295
359,54,7,0.449603,-216,-0.0204493,-7824,-9.32619,308,0.23998
360,54,8,0.450852,-192,0.00835254,-7796,-9.29232,252,0.17316
361,55,0,0.452101,-208,-0.0108487,-7832,-9.33587,240,0.158841
362,55,1,0.45335,-192,0.00835254,-7880,-9.39394,248,0.168387
363,55,2,0.454599,-240,-0.0492511,-7872,-9.38426,284,0.211343
364,55,3,0.455847,-160,0.046755,-7880,-9.39394,204,0.115885
