X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-07,2.000000e-10
482,-2.48e+00,4.00e-03,
483,-2.48e+00,4.00e-03,
484,-2.48e+00,4.00e-03,
485,-2.48e+00,4.00e-03,
486,-2.48e+00,0.00e+00,
487,-2.48e+00,0.00e+00,
488,-2.48e+00,0.00e+00,
489,-2.48e+00,0.00e+00,
490,-2.44e+00,0.00e+00,
491,-2.44e+00,0.00e+00,
492,-2.44e+00,4.00e-03,
493,-2.44e+00,4.00e-03,
494,-2.44e+00,8.00e-03,
495,-2.44e+00,8.00e-03,
496,-2.44e+00,8.00e-03,
497,-2.44e+00,8.00e-03,
498,-2.44e+00,8.00e-03,
499,-2.44e+00,8.00e-03,
500,-2.40e+00,1.20e-02,
501,-2.40e+00,1.20e-02,
502,-2.36e+00,8.00e-03,
503,-2.36e+00,8.00e-03,
504,-2.36e+00,8.00e-03,
505,-2.36e+00,8.00e-03,
506,-2.28e+00,8.00e-03,
507,-2.28e+00,8.00e-03,
508,-2.28e+00,8.00e-03,
509,-2.28e+00,8.00e-03,
510,-2.24e+00,8.00e-03,
511,-2.24e+00,8.00e-03,
512,-2.24e+00,8.00e-03,
513,-2.24e+00,8.00e-03,
514,-2.24e+00,8.00e-03,
515,-2.24e+00,8.00e-03,
516,-2.20e+00,8.00e-03,
517,-2.20e+00,8.00e-03,
518,-2.20e+00,8.00e-03,
519,-2.20e+00,8.00e-03,
520,-2.16e+00,8.00e-03,
521,-2.16e+00,8.00e-03,
522,-2.12e+00,8.00e-03,
523,-2.12e+00,8.00e-03,
524,-2.08e+00,8.00e-03,
525,-2.08e+00,8.00e-03,
526,-2.04e+00,4.00e-03,
527,-2.04e+00,4.00e-03,
528,-2.00e+00,4.00e-03,
529,-2.00e+00,4.00e-03,
530,-1.92e+00,4.00e-03,
531,-1.92e+00,4.00e-03,
532,-1.88e+00,4.00e-03,
533,-1.88e+00,4.00e-03,
534,-1.84e+00,4.00e-03,
535,-1.84e+00,4.00e-03,
536,-1.84e+00,4.00e-03,
537,-1.84e+00,4.00e-03,
538,-1.80e+00,4.00e-03,
539,-1.80e+00,4.00e-03,
540,-1.76e+00,4.00e-03,
541,-1.76e+00,4.00e-03,
542,-1.68e+00,8.00e-03,
543,-1.68e+00,8.00e-03,
544,-1.60e+00,8.00e-03,
545,-1.60e+00,8.00e-03,
546,-1.60e+00,4.00e-03,
547,-1.60e+00,4.00e-03,
548,-1.56e+00,4.00e-03,
549,-1.56e+00,4.00e-03,
550,-1.48e+00,4.00e-03,
551,-1.48e+00,4.00e-03,
552,-1.48e+00,8.00e-03,
553,-1.48e+00,8.00e-03,
554,-1.44e+00,1.20e-02,
555,-1.44e+00,1.20e-02,
556,-1.36e+00,1.20e-02,
557,-1.36e+00,1.20e-02,
558,-1.32e+00,8.00e-03,
559,-1.32e+00,8.00e-03,
560,-1.24e+00,8.00e-03,
561,-1.24e+00,8.00e-03,
562,-1.20e+00,8.00e-03,
563,-1.20e+00,8.00e-03,
564,-1.12e+00,8.00e-03,
565,-1.12e+00,8.00e-03,
566,-1.04e+00,0.00e+00,
567,-1.04e+00,0.00e+00,
568,-1.00e+00,4.00e-03,
569,-1.00e+00,4.00e-03,
570,-9.20e-01,4.00e-03,
571,-9.20e-01,4.00e-03,
572,-8.80e-01,8.00e-03,
573,-8.80e-01,8.00e-03,
574,-8.00e-01,4.00e-03,
575,-8.00e-01,4.00e-03,
576,-7.20e-01,4.00e-03,
577,-7.20e-01,4.00e-03,
578,-6.80e-01,4.00e-03,
579,-6.80e-01,4.00e-03,
580,-6.00e-01,1.20e-02,
581,-6.00e-01,1.20e-02,
582,-5.60e-01,8.00e-03,
583,-5.60e-01,8.00e-03,
584,-4.80e-01,8.00e-03,
585,-4.80e-01,8.00e-03,
586,-4.80e-01,8.00e-03,
587,-4.80e-01,8.00e-03,
588,-4.40e-01,8.00e-03,
589,-4.40e-01,8.00e-03,
590,-3.20e-01,8.00e-03,
591,-3.20e-01,8.00e-03,
592,-2.80e-01,8.00e-03,
593,-2.80e-01,8.00e-03,
594,-2.00e-01,8.00e-03,
595,-2.00e-01,8.00e-03,
596,-1.20e-01,4.00e-03,
597,-1.20e-01,4.00e-03,
598,-8.00e-02,4.00e-03,
599,-8.00e-02,4.00e-03,
600,0.00e+00,4.00e-03,
601,0.00e+00,4.00e-03,
602,8.00e-02,8.00e-03,
603,8.00e-02,8.00e-03,
604,1.60e-01,8.00e-03,
605,1.60e-01,8.00e-03,
606,2.00e-01,4.00e-03,
607,2.00e-01,4.00e-03,
608,2.40e-01,4.00e-03,
609,2.40e-01,4.00e-03,
610,3.60e-01,8.00e-03,
611,3.60e-01,8.00e-03,
612,4.00e-01,8.00e-03,
613,4.00e-01,8.00e-03,
